Listing_Date,Seller_Type,Sold_Status,Sold_Date,Listing_Year,Listing_Make,Listing_Model,Mileage,Condition,Price,Listing_Color,VIN,City,State,Listing_Body_Type,Listing_Transmission,Listing_Transmission_Detail,Drivetrain,Listing_Model_Detail,Listing_URL,Listing_Title,Listing_Description
"09-02-2017, 10:10 AM",Private Party,0,, 2019,Porsche,911,1800,Used, $219000, Silver,WP0AF2A92GS193133,,, Coupe,Auto, PDK,2WD,,https://rennlist.com/forums/showthread.php?t=1023452,2016 Porsche GT3 RS,"2016 911 GT3 RS 

Perfect Condition in every respect, one owner car, very gentle break in. NEVER TRACKED. 

We will entertain reasonable offers 

Located in Dallas, Texas

Link for video walk around: https://drive.google.com/drive/folde...zg?usp=sharing

Production Completion date 10/25/2016

Options:
DEV Stitching Interior Panels
Door Handle Stitching DEV Color 
Armrest Stitching DEV color
Center Door Panel Stitching DEV Color 
Rear Side Panel Stitching DEV color
Upper Stitching DEV color
Dash Stitching DEV color
Seat Stitching and Headrest Embroidery DEV Color
Steering Wheel Rim Stitching DEV color 
Rear Stitching DEV color
		"
"08-28-2017, 05:30 PM",Dealer Inventory,0,, 2016,Porsche,Cayman,8607,Used, $107490, white,,Edison,NJ, Coupe,Manual, Manual - 6 speed,2WD, Cayman GT4,https://rennlist.com/forums/showthread.php?t=1022365,2016 Porsche Cayman GT4 w/ LWBs,"Hello Rennlisters!


We just took in a 16' Cayman GT4 on trade. It has only 8607 miles. It has a white exterior with bucket seats in black leather with grey stitching.


It is in immaculate condition with a few extra goodies!
-Half roll cage
-6 point harness
- Most of the car has a clear bra on it(full front end including the sides of the front windshield, 1/4 of the roof, side skirts, rear intakes, 1"" strip after the rear wheels). Pretty much anything that is prone to take damage is covered.
The wing, hatch, door and rear bumper are exposed.


Sale Price: $107,490


This is as much information I can disclose at this time until I finish running it through my service department.


Please contact me if you have any interest or questions.





"
"08-31-2017, 10:16 AM",Private Party,0,, 1992,Porsche,,65000,Used, $12500, Horizon Blue,WP0CA2962NS840404,South Dakota,, Cabriolet,Auto, Tiptronic,2WD, 968,https://rennlist.com/forums/showthread.php?t=1023085,'92 968 Cab - tiptronic with extras,"I purchased this beautiful 968 from a forum member 2 years ago and am selling it because I have hardly driven it and I'd like to see it appreciated by someone who has the time.

'92 968 cab in Horizon Blue with dark blue top. Its in what I would call *very* good condition. The front belts and the timing chain and pads have been serviced by the previous owner before I bought it 2 years ago. The car really needs nothing to be driven anywhere in the US. It is completely stock and everything works as it should.

It has a tiptronic transmission. The car still has plenty of sporting characteristics configured this way and you can manually shift if you feel so inclined when engaging in sprited driving situations, but its perfect for cruising on the highway, or in traffic, and its a huge plus if you get caught in stop and go driving. Its most at home if you want to drop the top and go on a nice cruise with your SO. The 968 cab was never intended to be a race car. A lot of the detractors of ""tiptronic transmission"" have never actually driven a car equipped with one.

Exterior: The car has had paint repair work done to it due to two different parking lot incidents, but has never been wrecked. It shows *very well* up close or at a distance, this car is a real looker. It has a couple of minor rock chips in the front, a cracked fog lamp (again, from a rock and I have a new replacement one that goes with the car), the top is original and the rear window shows age but thats all the flaws you will find.

Interior: Its the classic two tone grey and is in good condition. No cracks on the dash, no tears in the seats and no major stains or discoloration in the carpet. The only non factory original piece in the interior is the Porsche CDR-220 that replaced the original am/fm/cassette player that died a few years ago. The antenna is not hooked up as I was planning on putting in a Bluetooth stereo.

Mechanically: This car is very solid. As mentioned before, the front belts have been serviced and should be good to go for the next 45k miles or so, the timing chain and pads are fresh and should be good for the next 80k miles or so. every effort has been made to keep the car completely stock and on the factory recommended maintenance schedule, and aside from Koni's in the rear and 968 M030 caster mounts that replaced the originals, its has only used factory or oem replacement parts when being serviced. It even still has a lot of the original kosmoline spray on the underside of the car that the factory shot the undercarriage with prior to shipping it overseas.

This car is one of 34 sent to the US in Horizon Blue, and its not likely that you will encounter another on the road. Truthfully, I am on the fence about selling it but the car because it looks so good and I have a lot of pride of ownership when I drive it around. I just don't drive it enough.

Extras:
I have an additional cat back exhaust from a 20k mile 968 (nothing wrong with the one that's on currently), a new fog lamp lens, front grill assembly, a set of factory front shocks that are new in the box, and an air filter kit.

The car is located in SE South Dakota.
		"
"09-02-2017, 07:15 PM",Private Party,0,, 1988,Porsche,911,125000,Used, $42995, Black,WP0AB0917JS120586,,, Coupe,Manual, Manual - 6 speed,2WD,,https://rennlist.com/forums/showthread.php?t=1023528,1988 911 Carrera Sunroof Coupe,"The most driver friendly and desirable early 911... Fantastic G50 transmission, Electronic Fuel injected 3.2 liter engine, Air Con, cruise control.. what more could you ask for ... the ultimate classic looking 911 with all the creature comforts. 

Black on black with a great looking ducktail! 

Brilliant black paint that shines

Rare sport seat option with hounds tooth inserts

New headliner

Refurbished fuchs wheels with new tires

Recent full service including valve adjustment

Looks and drives like a brand new car, must be seen / driven to be believed

Last recorded mileage was 125000, odometer was non functioning when we got car so please make your own assessment to mileage.... this car looks and drives like new!
		"
"09-02-2017, 06:29 PM",Private Party,0,, 1986,Porsche,,200000,Used, $6500, Green,,Leesburg,VA, Coupe,Manual, Manual - 5 speed,2WD, 944,https://rennlist.com/forums/showthread.php?t=1023521,FS: 1986 944 Track Car,"For Sale is my 1986 Porsche 944 N/A, 5 speed, street legal track car that I have owned since 2008, bought from a fellow Porsche Club of America member. The chassis has ~200k on it, and the engine has ~100k (came out of an automatic with 80k at the time). Technically the car is still street legal, and would simply need the stock steering wheel put back on in place of the Sparco that is on there now. It will pass a safety inspection (stock seatbelts still installed) as well as emissions (still has catalytic converter). Since owning, I have kept it in a garage and only driven it on the street to/from some local tracks, tech inspection, and for the occasional Sunday drive. This is a great car for learning how to drive on the track without any electronic nannies, and it has been extremely reliable. The timing belt/water pump service was just performed in May 2017. $6500


The color is called Crystal Green Metallic. The paint is consistent with a car that is 31 years old. 

While this car is perfect for DEs as it is, if you wanted to race this car competitively in SCCA, NASA, PCA, etc. it could still go on a diet (heater core, glass, bumpers, headlight motors could all be removed), and some further suspension work (camber plates, corner balancing, couple more spherical bushings in the front) would finish it off. 


Suspension
425lb. front spring with adjustable perches
30mm hollow torsion bars in the rear with Delrin bushings
Koni yellows
M030 front and rear (adjustable) sways, with Delrin and spherical bushings
Strut tower brace

Brakes/Clutch
Stock calipers, rebuilt in April 2017
Hawk Blues in front, with plenty of pad
New front rotors April 2017 with one track day on them
PF97 in rear, with plenty of pad
Rear rotors have plenty of life left
New brake master cylinder in August 2017
New clutch master cylinder in August 2017
New clutch slave cylinder in August 2017
ATE Type 200 brake fluid (flushed August 2017)

Interior/Safety
Redline rollbar bolted to factory seatbelt mount points
Mostly stripped interior
G-Force 6-point harnesses (stamped MAY 2014)
Corbeau Forza sliding driver and passenger seats
Sparco steering wheel (also includes stock steering wheel)

Wheels/Tires
One set of RA-1s mounted to 15"" cookies with lots of tread left
One set of RA-1s mounted to 15"" phone dials showing cord on one

Engine/Exhaust
Timing belt/water pump service performed May 2017
Cap/rotor/plugs replaced August 2010
Air oil separator/oil fill tube replaced 2010
Always has had Castrol 20W50, changed after every 4 track days
Cooling system has distilled water with water wetter
Stock exhaust, including catalytic converter
		"
"09-02-2017, 10:04 PM",Private Party,0,, 2013,Porsche,,50000,Used, $95000, SILVER OR GRAY,,Deep River,CT, Coupe,Auto, PDK,4WD,,https://rennlist.com/forums/showthread.php?t=1023553,WTB: C4S WITH RED INTERIOR,"WTB:
991 WITH RED INTERIOR.  EXTERIOR COLOR FLEXIBLE.
FULL LEATHER RED INTERIOR PLEASE WITH PDK. MILEAGE SECONDARY IF WELL MAINTAINED.
LONG DISTANCE PURCHASE OK FOR NICE CAR.

THANKS
BOB IN CT.
		"
"08-22-2017, 03:06 PM",Private Party,0,, 2001,Porsche,911,10000,Used, $59900, White,,,TX, Coupe,Manual, Manual - 6 speed,2WD, Race Cars,https://rennlist.com/forums/showthread.php?t=1015473,2001Van Overbeek  Porsche Cup For sale,"Johannes Van Overbeek first cup car.
Raced in speedvision
Maintained by flying lizard,  topp, air cooled.
Very fast with gta1 log book in pca.
2 sets of wheels
Honu 
Speed
AT
G
MAIL
DOT
COM
		"
"09-01-2017, 02:43 PM",Private Party,0,, 1978,Porsche,911,1111,Used, $32000, Gulf,,Miami,FL, Coupe,Manual, Manual - 5 speed,2WD, 911,https://rennlist.com/forums/showthread.php?t=1023268,1978 911SC Race Car,"this is a 1978 porsche 911SC that was converted into a race car. the car had been in a very minor accident which resulted in cosmetic damage only. since it was going to be built as a track car the previous owner decided to let the insurance total it and buy it back at a reduced price so it does come with a rebuilt title. but rest assured the car is straight as an arrow
The car was then professionally built from the tub up using Porsche purist components. Turbo control arms, Carrera brakes, adjustable front and rear sway bars, (through tub in front)
the 1980's 3.2 liter was completely rebuilt before installation. Euro spec., (+-275 bhp.) has ony 6 track HPDE days on it (no races), &amp; has 180 lbs df compression across the board. Fuel Safe fuel cell, Stand alone harness and switching, New Red line oils, and just added new Turbo output shafts. the exhaust sounds awesome !!! car pulls strong. shifter has spring loaded gate. race seats with 5 point harnesses
Recent ""Gulf"" scheme is a single stage very nice race car job, with only minor chips, etc. this is a race car quality paint job. do not expect a mint concourse paint. it does have a few chips.
Runs and drives very well, with excellent balance and tire contact. Fenders rolled to accommodate Turbo size Fuchs replicas. 16 x 8, and 16 x 9. w/bump steer kit. Currently has Hoosier 245/275 Race tires.
Composite front and rear RSR style Facias, and ""Longest"" rear deck lid from AIR who makes them.
Hackels go up when you hear an open header 911 run on the street, and even with ""fake"" headlights, one might be tempted to drive it in its current config. This car was built as a track car, &amp; until now, has been trailered to all its events.
it does come with a title so it can be registered to drive on the street. however, it will need to have headlights installed. currently has stickers that look like headlights. i think i may even have a set to throw in the deal.
asking $32000 obo for a ready to race air cooled 911
located in hollywood, fl
		"
"09-03-2017, 02:16 PM",Private Party,0,, 2014,Porsche,,20000,Used, $85000, Sapphire blue preferred,,,, Coupe,Auto, PDK,4WD,,https://rennlist.com/forums/showthread.php?t=1023670,WTB 991 C4S PDK PSE MY 2013-15,"WTB Ideal car would be a 991 MY 2013-15, Coupe, C4S with PDK, PSE, dont want Sport suspension (SPASM) which lowers car by -20 mm. No over revs please, no track use. Car should be stock (not restored to stock! before sale). Sapphire blue or other ""colors"" are preferred. Price &lt; 85,000 $.  Good service history, ideally performed at dealer. Based near Denver area.
		"
"08-31-2017, 01:34 PM",Private Party,0,, 2016,Porsche,911,4019,Used, $154000, Jet black,WP0AC2A94GS184183,,Ny, Coupe,Auto, PDK,2WD, GT3,https://rennlist.com/forums/showthread.php?t=1023108,2016 GT3 jet black metallic,"So I am selling my jet black metallic GT3 because I have been fortunate enough to secure a .2 GT3 
I am posting it on rennlist only for now with the hopes another enthusiast will be able to enjoy it
I am not looking to make any money, the car has a sticker of $154,810
It is totally stock with clear bra on front 1/3 of the car


As we know on this forum the 2016 has G motor And according to the dubious Macca there has not been any issues with these engines because of the upgraded oiling system on these cars. Also worth noting Porsche did not build many 2016's because of production of the RS 

The transaction will go thru my local Porsche dealer, and the car can be cpo'ed at the Purchasers expense if so desired. As we now now PAG has warranteed the engines for 10 years or 120k 
This car has an inservice date as of 12/14/15

The  last service was this past June oil change and recall on coolant reservoir was replaced 

The car has not had any paint or body work and is in pristine condition 

Thanks for looking
		"
"08-21-2017, 01:02 PM",Private Party,0,, 1987,Porsche,911,103560,Used, $39500, Venetian Blue,WP0EB0912HS160148,,, Targa,Manual, Manual - 5 speed,2WD, 911,https://rennlist.com/forums/showthread.php?t=1013472,1987 Porsche 911G50 Targa,"I have decided to part with my 1987 G50 Targa to make way for a 993 coupe.  Asking price $39,500 obo. Original Texas car. Brought to Maine in 2003. I am the third owner. I have owned the car since 2014 and it is a joy to drive. This car has been maintained and serviced by Precision Autowerks (prior to that by Ralph Small at Performance Plus now at Motorland in Arundel,ME). Original beautiful venetian blue (code L35U) exterior always receives complements (with marine blue interior (code SW)). Targa roof repaired by Dan Petchel of CarsInc when purchased in 2014 and replaced front windshield seal for targa roof with Petchel correct seal. New tires in 2014. All original car including original 15 inch Fuch wheels except for Momo steering wheel, radio/CD player, after market anti-theft system (placed by original owner).  Additional photos are available.
		"
